codigo_igac	departamento	municipio	barrio	via	placa	numero_placa	observaciones	latitud	longitud
2661001032000400063	ANTIOQUIA	Envigado	032		00063		Origen: 76	6.170563406282315	-75.56690023403792
2661001032000400102	ANTIOQUIA	Envigado	032		00102		Origen: 77	6.170769673844302	-75.56733667773382
2661001032000400059	ANTIOQUIA	Envigado	032		00059		Origen: 78	6.170689193720338	-75.56791470398502
2661001012000500014	ANTIOQUIA	Envigado	012		00014		Origen: 79	6.166922933680287	-75.59753957342475
2661001012000500283	ANTIOQUIA	Envigado	012		00283		Origen: 80	6.167592214357974	-75.59665424927938
2661001012000500007	ANTIOQUIA	Envigado	012		00007		Origen: 81	6.168116984634698	-75.59715589640717
2661001012000500215	ANTIOQUIA	Envigado	012		00215		Origen: 82	6.167697692670821	-75.59732569917365
2661001012000500214	ANTIOQUIA	Envigado	012		00214		Origen: 83	6.167683309386751	-75.59733986021686
2661001012000500213	ANTIOQUIA	Envigado	012		00213		Origen: 84	6.167668800188435	-75.59735414620758
2661001012000500212	ANTIOQUIA	Envigado	012		00212		Origen: 85	6.167653869295711	-75.59736884693585
2661001028000800004	ANTIOQUIA	Envigado	028		00004		Origen: 86	6.174760462821299	-75.58187628641832
2661001028000800003	ANTIOQUIA	Envigado	028		00003		Origen: 87	6.174770274868365	-75.58183155113322
2661001022003600023	ANTIOQUIA	Envigado	022		00023		Origen: 88	6.174452322885497	-75.58571322526804
2661001019001300012	ANTIOQUIA	Envigado	019		00012		Origen: 89	6.171112395493149	-75.58006749162872
2661001019001300011	ANTIOQUIA	Envigado	019		00011		Origen: 90	6.170465873756223	-75.5803749420535
2661001019000200003	ANTIOQUIA	Envigado	019		00003		Origen: 91	6.167707692479132	-75.57980214813794
2661001035000700034	ANTIOQUIA	Envigado	035		00034		Origen: 92	6.181161529007234	-75.57900860729833
2661001035000700029	ANTIOQUIA	Envigado	035		00029		Origen: 93	6.1809106545121635	-75.5789235423723
2661001025001400008	ANTIOQUIA	Envigado	025		00008		Origen: 94	6.174087122642886	-75.58782391237857
2661001025001400007	ANTIOQUIA	Envigado	025		00007		Origen: 95	6.174088429153657	-75.58772032960054
2661001025001400006	ANTIOQUIA	Envigado	025		00006		Origen: 96	6.174034528991597	-75.58766938437228
2661001025001400002	ANTIOQUIA	Envigado	025		00002		Origen: 97	6.173894396612639	-75.58742301876555
2661001025001400001	ANTIOQUIA	Envigado	025		00001		Origen: 98	6.173780223396319	-75.58738024257678
2661001025001200014	ANTIOQUIA	Envigado	025		00014		Origen: 99	6.173904481594101	-75.58826281394718
2661001025001200013	ANTIOQUIA	Envigado	025		00013		Origen: 100	6.17394879254176	-75.5882254110318
2661001025001200012	ANTIOQUIA	Envigado	025		00012		Origen: 101	6.174004789973503	-75.58819828969698
2661001025001200010	ANTIOQUIA	Envigado	025		00010		Origen: 102	6.174007022988351	-75.58829427701146
2661001025001200009	ANTIOQUIA	Envigado	025		00009		Origen: 103	6.1740069394367625	-75.5883769628435
2661001025001200005	ANTIOQUIA	Envigado	025		00005		Origen: 104	6.173963582996769	-75.58855344242163
2661001010000100073	ANTIOQUIA	Envigado	010		00073		Origen: 105	6.164007930774935	-75.5967609080904
2661001010000100072	ANTIOQUIA	Envigado	010		00072		Origen: 106	6.164058879562664	-75.596703595933
2661001006000300007	ANTIOQUIA	Envigado	006		00007		Origen: 107	6.157087164439195	-75.5914838778812
2661001006000300006	ANTIOQUIA	Envigado	006		00006		Origen: 108	6.157042608510738	-75.59145267444639
2661001006000300005	ANTIOQUIA	Envigado	006		00005		Origen: 109	6.156988219170064	-75.59143193193647
2661001006000300004	ANTIOQUIA	Envigado	006		00004		Origen: 110	6.156942100291762	-75.59140647517498
2661001006000300003	ANTIOQUIA	Envigado	006		00003		Origen: 111	6.156900581323533	-75.59138236976621
2661001006000300002	ANTIOQUIA	Envigado	006		00002		Origen: 112	6.156855993184971	-75.59135270831682
2661001014002100032	ANTIOQUIA	Envigado	014		00032		Origen: 113	6.160999839178959	-75.58436043910899
2661001014002100033	ANTIOQUIA	Envigado	014		00033		Origen: 114	6.160959868942496	-75.58441703633696
2661001014002100034	ANTIOQUIA	Envigado	014		00034		Origen: 115	6.160922113613646	-75.58447184382328
2661001004001300013	ANTIOQUIA	Envigado	004		00013		Origen: 116	6.158094253998095	-75.58482042217818
2661001004001300011	ANTIOQUIA	Envigado	004		00011		Origen: 117	6.158152251121572	-75.58493932514597
2661001004001300008	ANTIOQUIA	Envigado	004		00008		Origen: 118	6.157966048081444	-75.58493429633752
2661001023004100009	ANTIOQUIA	Envigado	023		00009		Origen: 119	6.172435150910312	-75.59185225224472
2661001023004100008	ANTIOQUIA	Envigado	023		00008		Origen: 120	6.172453088850148	-75.59176001341471
2661001023004100007	ANTIOQUIA	Envigado	023		00007		Origen: 121	6.172323147069442	-75.59174911261238
2661001023004100036	ANTIOQUIA	Envigado	023		00036		Origen: 122	6.172241123043179	-75.59133466792845
2661001023004100039	ANTIOQUIA	Envigado	023		00039		Origen: 123	6.172084249784114	-75.59141844359289
2661001032000400001	ANTIOQUIA	Envigado	032		00001		Origen: 124	6.167735763195264	-75.56588755298417
2661001032000400081	ANTIOQUIA	Envigado	032		00081		Origen: 125	6.167470473776586	-75.56565363123129
2661001016000200018	ANTIOQUIA	Envigado	016		00018		Origen: 126	6.162870012103513	-75.57571381792978
2661001016000200017	ANTIOQUIA	Envigado	016		00017		Origen: 127	6.162558494881487	-75.57533399851607
2661001016000200016	ANTIOQUIA	Envigado	016		00016		Origen: 128	6.162461567299779	-75.57524917194621
2661001016000200015	ANTIOQUIA	Envigado	016		00015		Origen: 129	6.162409707428169	-75.5753920152788
2661001016000200089	ANTIOQUIA	Envigado	016		00089		Origen: 130	6.162813128188606	-75.57609335911098
2661001033000300074	ANTIOQUIA	Envigado	033		00074		Origen: 131	6.176538830130546	-75.56726526533025
2661001009000600009	ANTIOQUIA	Envigado	009		00009		Origen: 132	6.184968162098989	-75.58760977134996
2661001022003600008	ANTIOQUIA	Envigado	022		00008		Origen: 133	6.173359121676403	-75.58659621027846
2661001035000100115	ANTIOQUIA	Envigado	035		00115		Origen: 134	6.177128073220483	-75.57834705785125
2661001035000100116	ANTIOQUIA	Envigado	035		00116		Origen: 135	6.177100689732923	-75.57831937182891
2661001035000100117	ANTIOQUIA	Envigado	035		00117		Origen: 136	6.17706113338118	-75.57823415282647
2661001035000100118	ANTIOQUIA	Envigado	035		00118		Origen: 137	6.177083429180887	-75.57818225244954
2661001035000100119	ANTIOQUIA	Envigado	035		00119		Origen: 138	6.1770441110805185	-75.57814788485858
2661001035000100120	ANTIOQUIA	Envigado	035		00120		Origen: 139	6.177003528823281	-75.57811959749066
2661001035000100121	ANTIOQUIA	Envigado	035		00121		Origen: 140	6.176908609614291	-75.57804268616157
2661001035000100177	ANTIOQUIA	Envigado	035		00177		Origen: 141	6.175390876994373	-75.57793402861104
2661001035000100084	ANTIOQUIA	Envigado	035		00084		Origen: 142	6.176131287503579	-75.57822460633575
2661001035000100182	ANTIOQUIA	Envigado	035		00182		Origen: 143	6.176523897796982	-75.57794358139999
2661001024001200012	ANTIOQUIA	Envigado	024		00012		Origen: 144	6.175811918941621	-75.59067054872875
2661001024001200013	ANTIOQUIA	Envigado	024		00013		Origen: 145	6.175663903612963	-75.59077067063363
2661001031000100197	ANTIOQUIA	Envigado	031		00197		Origen: 146	6.17371034566304	-75.57139233282479
2661001031000100205	ANTIOQUIA	Envigado	031		00205		Origen: 147	6.175504140528507	-75.57407487252331
2661001034000300013	ANTIOQUIA	Envigado	034		00013		Origen: 148	6.175884138628875	-75.57719148708387
2661001022003600007	ANTIOQUIA	Envigado	022		00007		Origen: 149	6.173351660372982	-75.5865315699895
2661001009000900007	ANTIOQUIA	Envigado	009		00007		Origen: 150	6.184401369085651	-75.5861739752226
2661001037000300007	ANTIOQUIA	Envigado	037		00007		Origen: 151	6.177155368624845	-75.58652306199593
2661001037000300018	ANTIOQUIA	Envigado	037		00018		Origen: 152	6.177090449504986	-75.58642630570118
2661001037000300004	ANTIOQUIA	Envigado	037		00004		Origen: 153	6.177024230373526	-75.58641079230631
2661001037000300003	ANTIOQUIA	Envigado	037		00003		Origen: 154	6.176981938831548	-75.58635495774323
2661001022002700007	ANTIOQUIA	Envigado	022		00007		Origen: 155	6.170789801515639	-75.58535851304188
2661001020000500009	ANTIOQUIA	Envigado	020		00009		Origen: 156	6.168911889421704	-75.58148576222366
2661001020000800018	ANTIOQUIA	Envigado	020		00018		Origen: 157	6.169685949802705	-75.5810398754563
2661001020000800020	ANTIOQUIA	Envigado	020		00020		Origen: 158	6.169588132009113	-75.58095548010914
2661001020000800017	ANTIOQUIA	Envigado	020		00017		Origen: 159	6.169564511402014	-75.58107754317184
2661001020000800015	ANTIOQUIA	Envigado	020		00015		Origen: 160	6.169635752135254	-75.58119029252111
